rt;stimulus;responses;key_press;test_part;blockNb;trialNb;condiEmoBlock;condiEmoTrial;condiRwd;posCritDist;distractor;posTarget;target;trial_type;trial_index;time_elapsed;internal_node_id;subject_id;date
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;697;836258;0.0-697.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;10;1;3;1;5;1;7;1;html-keyboard-response;698;837263;0.0-698.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WMF_27.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WMF_21.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF;999;999;rsvp_img_15;5;10;1;3;1;5;1;7;1;rsvp_flux;699;838318;0.0-699.0;3038149;05/05/2020 16:59
2236.595000024;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;10;1;3;1;5;1;7;1;html-keyboard-response;700;840558;0.0-700.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;701;840609;0.0-701.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;11;1;1;1;4;1;6;3;html-keyboard-response;702;841614;0.0-702.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_12.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMN_75.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_;999;999;rsvp_img_15;5;11;1;1;1;4;1;6;3;rsvp_flux;703;842670;0.0-703.0;3038149;05/05/2020 16:59
1216.1799999885;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;11;1;1;1;4;1;6;3;html-keyboard-response;704;843890;0.0-704.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;705;843949;0.0-705.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;12;1;3;1;6;1;8;0;html-keyboard-response;706;844956;0.0-706.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_4.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WFF_32.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramb;999;999;rsvp_img_15;5;12;1;3;1;6;1;8;0;rsvp_flux;707;846010;0.0-707.0;3038149;05/05/2020 16:59
1582.1100000758;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;12;1;3;1;6;1;8;0;html-keyboard-response;708;847595;0.0-708.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;709;847637;0.0-709.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;13;1;4;1;7;2;11;3;html-keyboard-response;710;848642;0.0-710.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_18.jpg,imgJS/WFN_scramble_3.jpg,imgJS/WFN_scramble_73.jpg,imgJS/WFN_scramble_85.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_scramble_40.jpg,imgJS/WFN_scramble_21.jpg,imgJS/WFN_75.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_85.jpg,;999;999;rsvp_img_15;5;13;1;4;1;7;2;11;3;rsvp_flux;711;849696;0.0-711.0;3038149;05/05/2020 16:59
1573.4849999426;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;13;1;4;1;7;2;11;3;html-keyboard-response;712;851273;0.0-712.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;713;851314;0.0-713.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;14;1;2;1;6;0;10;3;html-keyboard-response;714;852320;0.0-714.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_36.jpg,imgJS/WFF_scramble_20.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_11.jpg;999;999;rsvp_img_15;5;14;1;2;1;6;0;10;3;rsvp_flux;715;853374;0.0-715.0;3038149;05/05/2020 16:59
2917.5850000465;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;14;1;2;1;6;0;10;3;html-keyboard-response;716;856294;0.0-716.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;717;856335;0.0-717.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;15;1;2;1;8;0;12;3;html-keyboard-response;718;857340;0.0-718.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_1.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_30.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_33.jpg,imgJS/WFF_scramble_3.jpg,img;999;999;rsvp_img_15;5;15;1;2;1;8;0;12;3;rsvp_flux;719;858394;0.0-719.0;3038149;05/05/2020 16:59
2695.3000000212;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;15;1;2;1;8;0;12;3;html-keyboard-response;720;861092;0.0-720.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;721;861133;0.0-721.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;16;1;1;1;7;1;9;3;html-keyboard-response;722;862137;0.0-722.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_17.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMN_87.jpg,imgJS/WMF;999;999;rsvp_img_15;5;16;1;1;1;7;1;9;3;rsvp_flux;723;863193;0.0-723.0;3038149;05/05/2020 16:59
1504.6250000596;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;16;1;1;1;7;1;9;3;html-keyboard-response;724;864702;0.0-724.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;725;864741;0.0-725.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;17;1;2;1;5;0;9;2;html-keyboard-response;726;865746;0.0-726.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_22.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_20.jpg,imgJS/WFN_24.jpg,imgJS/WF;999;999;rsvp_img_15;5;17;1;2;1;5;0;9;2;rsvp_flux;727;866800;0.0-727.0;3038149;05/05/2020 16:59
1531.5349999582;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;17;1;2;1;5;0;9;2;html-keyboard-response;728;868335;0.0-728.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;729;868386;0.0-729.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;18;1;2;1;6;0;10;2;html-keyboard-response;730;869392;0.0-730.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_19.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_5.jpg,i;999;999;rsvp_img_15;5;18;1;2;1;6;0;10;2;rsvp_flux;731;870446;0.0-731.0;3038149;05/05/2020 16:59
983.64999995101;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;18;1;2;1;6;0;10;2;html-keyboard-response;732;871432;0.0-732.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;733;871480;0.0-733.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;19;1;2;1;7;0;11;3;html-keyboard-response;734;872485;0.0-734.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_32.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_24.jpg,i;999;999;rsvp_img_15;5;19;1;2;1;7;0;11;3;rsvp_flux;735;873541;0.0-735.0;3038149;05/05/2020 16:59
1440.9150000429;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;19;1;2;1;7;0;11;3;html-keyboard-response;736;874988;0.0-736.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;737;875045;0.0-737.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;20;1;3;1;4;3;8;3;html-keyboard-response;738;876050;0.0-738.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_8.jpg,imgJS/WMN_scramble_68.jpg,imgJS/WMN_scramble_31.jpg,imgJS/WMN_scramble_83.jpg,imgJS/WMN_60.jpg,imgJS/WMN_scramble_1.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_scramble_50.jpg,imgJS/WMN_86.jpg,imgJS/WMN_scramble_66.jpg,imgJS/WMN_;999;999;rsvp_img_15;5;20;1;3;1;4;3;8;3;rsvp_flux;739;877103;0.0-739.0;3038149;05/05/2020 16:59
920.51500000525;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;20;1;3;1;4;3;8;3;html-keyboard-response;740;878028;0.0-740.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;741;878075;0.0-741.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;21;1;4;1;5;2;9;3;html-keyboard-response;742;879080;0.0-742.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_62.jpg,imgJS/WFN_scramble_30.jpg,imgJS/WFN_scramble_18.jpg,imgJS/WFN_scramble_65.jpg,imgJS/WFN_scramble_69.jpg,imgJS/WFN_29.jpg,imgJS/WFN_scramble_57.jpg,imgJS/WFN_scramble_4.jpg,imgJS/WFN_scramble_68.jpg,imgJS/WMN_4.jpg,imgJS/WFN_;999;999;rsvp_img_15;5;21;1;4;1;5;2;9;3;rsvp_flux;743;880134;0.0-743.0;3038149;05/05/2020 16:59
702.6949999854;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;21;1;4;1;5;2;9;3;html-keyboard-response;744;880840;0.0-744.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;745;880878;0.0-745.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;22;1;1;1;5;1;9;3;html-keyboard-response;746;881883;0.0-746.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WMF_17.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMN_82.jpg,imgJS/WMF_s;999;999;rsvp_img_15;5;22;1;1;1;5;1;9;3;rsvp_flux;747;882938;0.0-747.0;3038149;05/05/2020 16:59
5003.49500007;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;5;22;1;1;1;5;1;9;3;html-keyboard-response;748;887945;0.0-748.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;749;887995;0.0-749.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;23;1;1;1;5;1;9;3;html-keyboard-response;750;889003;0.0-750.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_26.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMN_37.jpg,imgJS/WMF_;999;999;rsvp_img_15;5;23;1;1;1;5;1;9;3;rsvp_flux;751;890056;0.0-751.0;3038149;05/05/2020 16:59
1990.6099999789;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;5;23;1;1;1;5;1;9;3;html-keyboard-response;752;892050;0.0-752.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;753;892090;0.0-753.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;24;1;1;1;6;1;8;3;html-keyboard-response;754;893096;0.0-754.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_8.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMN_9.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_sc;999;999;rsvp_img_15;5;24;1;1;1;6;1;8;3;rsvp_flux;755;894149;0.0-755.0;3038149;05/05/2020 16:59
747.56000004709;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;24;1;1;1;6;1;8;3;html-keyboard-response;756;894900;0.0-756.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;757;894942;0.0-757.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;25;1;2;1;7;0;11;2;html-keyboard-response;758;895947;0.0-758.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_20.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WFF_30.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_26.jpg,im;999;999;rsvp_img_15;5;25;1;2;1;7;0;11;2;rsvp_flux;759;897000;0.0-759.0;3038149;05/05/2020 16:59
3223.9749999717;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;25;1;2;1;7;0;11;2;html-keyboard-response;760;900227;0.0-760.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;761;900272;0.0-761.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;26;1;2;1;5;0;7;3;html-keyboard-response;762;901278;0.0-762.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_8.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_27.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_32.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WMN_79.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_s;999;999;rsvp_img_15;5;26;1;2;1;5;0;7;3;rsvp_flux;763;902331;0.0-763.0;3038149;05/05/2020 16:59
2555.6449999567;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;26;1;2;1;5;0;7;3;html-keyboard-response;764;904890;0.0-764.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;765;904931;0.0-765.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;27;1;1;1;8;1;10;2;html-keyboard-response;766;905937;0.0-766.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_27.jpg,imgJS/WMF_scramble_19.jpg,img;999;999;rsvp_img_15;5;27;1;1;1;8;1;10;2;rsvp_flux;767;906991;0.0-767.0;3038149;05/05/2020 16:59
2131.7400000989;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;27;1;1;1;8;1;10;2;html-keyboard-response;768;909127;0.0-768.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;769;909168;0.0-769.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;28;1;3;1;5;3;7;2;html-keyboard-response;770;910173;0.0-770.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_91.jpg,imgJS/WMN_scramble_74.jpg,imgJS/WMN_scramble_36.jpg,imgJS/WMN_scramble_72.jpg,imgJS/WMN_scramble_17.jpg,imgJS/WMN_15.jpg,imgJS/WMN_scramble_85.jpg,imgJS/WFN_86.jpg,imgJS/WMN_scramble_4.jpg,imgJS/WMN_scramble_6.jpg,imgJS/WMN_;999;999;rsvp_img_15;5;28;1;3;1;5;3;7;2;rsvp_flux;771;911226;0.0-771.0;3038149;05/05/2020 16:59
2089.2900000326;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;5;28;1;3;1;5;3;7;2;html-keyboard-response;772;913318;0.0-772.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;773;913361;0.0-773.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;5;29;1;1;1;7;1;9;2;html-keyboard-response;774;914365;0.0-774.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_21.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WFN_84.jpg,imgJS/WMF_scr;999;999;rsvp_img_15;5;29;1;1;1;7;1;9;2;rsvp_flux;775;915422;0.0-775.0;3038149;05/05/2020 16:59
4951.705000014;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;5;29;1;1;1;7;1;9;2;html-keyboard-response;776;920377;0.0-776.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;777;920419;0.0-777.0;3038149;05/05/2020 16:59
999;instructions/instructionsDiapo/Slide4.jpg;999;999;instrCondi;6;999;NULL;NULL;1;999;999;999;999;image-keyboard-response;778;922293;0.0-778.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;6;0;1;3;1;5;1;7;1;html-keyboard-response;779;923298;0.0-779.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_6.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_25.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_sc;999;999;rsvp_img_15;6;0;1;3;1;5;1;7;1;rsvp_flux;780;924352;0.0-780.0;3038149;05/05/2020 16:59
2267.4999999581;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;6;0;1;3;1;5;1;7;1;html-keyboard-response;781;926623;0.0-781.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;782;926667;0.0-782.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;6;1;1;2;1;5;0;7;3;html-keyboard-response;783;927672;0.0-783.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_8.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WMN_38.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scr;999;999;rsvp_img_15;6;1;1;2;1;5;0;7;3;rsvp_flux;784;928725;0.0-784.0;3038149;05/05/2020 16:59
1092.5600000191;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;6;1;1;2;1;5;0;7;3;html-keyboard-response;785;929821;0.0-785.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;786;929861;0.0-786.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;6;2;1;2;1;7;0;9;3;html-keyboard-response;787;930865;0.0-787.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_27.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_30.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_29.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WMN_15.jpg,imgJS/WFF_;999;999;rsvp_img_15;6;2;1;2;1;7;0;9;3;rsvp_flux;788;931921;0.0-788.0;3038149;05/05/2020 16:59
804.69000001904;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;6;2;1;2;1;7;0;9;3;html-keyboard-response;789;932729;0.0-789.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;790;932778;0.0-790.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;6;3;1;2;1;4;0;6;2;html-keyboard-response;791;933783;0.0-791.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_12.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFN_62.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WF;999;999;rsvp_img_15;6;3;1;2;1;4;0;6;2;rsvp_flux;792;934836;0.0-792.0;3038149;05/05/2020 16:59
2446.1300000548;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;3;1;2;1;4;0;6;2;html-keyboard-response;793;937285;0.0-793.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;794;937326;0.0-794.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;6;4;1;3;1;6;3;8;3;html-keyboard-response;795;938332;0.0-795.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_90.jpg,imgJS/WMN_scramble_59.jpg,imgJS/WMN_scramble_72.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WMN_scramble_66.jpg,imgJS/WMN_scramble_10.jpg,imgJS/WMN_55.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_24.jpg,imgJS/WMN_scramble_87.jpg,imgJS/WM;999;999;rsvp_img_15;6;4;1;3;1;6;3;8;3;rsvp_flux;796;939387;0.0-796.0;3038149;05/05/2020 16:59
819.88999992609;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;6;4;1;3;1;6;3;8;3;html-keyboard-response;797;940211;0.0-797.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;798;940255;0.0-798.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;6;5;1;2;1;4;0;8;2;html-keyboard-response;799;941259;0.0-799.0;3038149;05/05/2020 16:59
