runID	startTime	doneTime	participant_participantID	taskSession_taskSessionID	taskSessionID	sessionName	openingTime	closingTime	task_taskID	rt	stimulus	responses	key_press	test_part	blockNb	trialNb	condiEmoBlock	condiEmoTrial	condiRwd	posCritDist	distractor	posTarget	target	trial_type	trial_index	time_elapsed	internal_node_id	run_id	date	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	719.50999996625	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	8	7	1	2	2	5	0	9	3	html-keyboard-response	859	1294324	0.0-859.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	860	1294358	0.0-860.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	8	1	4	2	7	2	9	3	html-keyboard-response	861	1295363	0.0-861.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFN_scramble_6.jpg,imgJS/WFN_scramble_65.jpg,imgJS/WFN_scramble_62.jpg,imgJS/WFN_scramble_44.jpg,imgJS/WFN_scramble_44.jpg,imgJS/WFN_scramble_36.jpg,imgJS/WFN_scramble_45.jpg,imgJS/WFN_86.jpg,imgJS/WFN_scramble_15.jpg,imgJS/WMN_59.jpg,imgJS/WFN_scramble_20.jpg,imgJS/WFN_scramble_14.jpg,imgJS/WFN_scramble_7.jpg,imgJS/WFN_scramble_60.jpg,imgJS/WFN_scramble_6.jpg	999	999	rsvp_img_15	8	8	1	4	2	7	2	9	3	rsvp_flux	862	1296417	0.0-862.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	568.56000004336	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswHom	8	8	1	4	2	7	2	9	3	html-keyboard-response	863	1296988	0.0-863.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	864	1297021	0.0-864.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	9	1	2	2	6	0	8	3	html-keyboard-response	865	1298027	0.0-865.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WFF_33.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WMN_38.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_19.jpg	999	999	rsvp_img_15	8	9	1	2	2	6	0	8	3	rsvp_flux	866	1299080	0.0-866.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	557.38000001293	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswHom	8	9	1	2	2	6	0	8	3	html-keyboard-response	867	1299640	0.0-867.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	868	1299674	0.0-868.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	10	1	2	2	6	0	8	3	html-keyboard-response	869	1300678	0.0-869.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFF_scramble_21.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_30.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_12.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WMN_33.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_28.jpg	999	999	rsvp_img_15	8	10	1	2	2	6	0	8	3	rsvp_flux	870	1301732	0.0-870.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	661.1649999395	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswHom	8	10	1	2	2	6	0	8	3	html-keyboard-response	871	1302395	0.0-871.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	872	1302428	0.0-872.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	11	1	1	2	4	1	8	3	html-keyboard-response	873	1303433	0.0-873.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMF_scramble_25.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_1.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMN_4.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_18.jpg	999	999	rsvp_img_15	8	11	1	1	2	4	1	8	3	rsvp_flux	874	1304486	0.0-874.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	984.7900000168	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	8	11	1	1	2	4	1	8	3	html-keyboard-response	875	1305474	0.0-875.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	876	1305507	0.0-876.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	12	1	1	2	7	1	9	3	html-keyboard-response	877	1306512	0.0-877.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_25.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMN_7.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_22.jpg	999	999	rsvp_img_15	8	12	1	1	2	7	1	9	3	rsvp_flux	878	1307567	0.0-878.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	818.13500006683	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	8	12	1	1	2	7	1	9	3	html-keyboard-response	879	1308387	0.0-879.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	880	1308421	0.0-880.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	13	1	3	2	8	3	10	3	html-keyboard-response	881	1309425	0.0-881.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMN_scramble_3.jpg,imgJS/WMN_scramble_88.jpg,imgJS/WMN_scramble_41.jpg,imgJS/WMN_scramble_84.jpg,imgJS/WMN_scramble_58.jpg,imgJS/WMN_scramble_79.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WMN_scramble_40.jpg,imgJS/WMN_43.jpg,imgJS/WMN_scramble_64.jpg,imgJS/WMN_48.jpg,imgJS/WMN_scramble_44.jpg,imgJS/WMN_scramble_29.jpg,imgJS/WMN_scramble_4.jpg,imgJS/WMN_scramble_80.jpg	999	999	rsvp_img_15	8	13	1	3	2	8	3	10	3	rsvp_flux	882	1310479	0.0-882.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	566.72499992419	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	8	13	1	3	2	8	3	10	3	html-keyboard-response	883	1311048	0.0-883.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	884	1311081	0.0-884.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	14	1	1	2	6	1	10	3	html-keyboard-response	885	1312085	0.0-885.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_3.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMN_16.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_7.jpg	999	999	rsvp_img_15	8	14	1	1	2	6	1	10	3	rsvp_flux	886	1313138	0.0-886.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	598.69999997318	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	8	14	1	1	2	6	1	10	3	html-keyboard-response	887	1313739	0.0-887.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	888	1313773	0.0-888.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	15	1	3	2	6	3	8	3	html-keyboard-response	889	1314777	0.0-889.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMN_scramble_29.jpg,imgJS/WMN_scramble_58.jpg,imgJS/WMN_scramble_67.jpg,imgJS/WMN_scramble_13.jpg,imgJS/WMN_scramble_89.jpg,imgJS/WMN_scramble_47.jpg,imgJS/WMN_11.jpg,imgJS/WMN_scramble_1.jpg,imgJS/WMN_73.jpg,imgJS/WMN_scramble_64.jpg,imgJS/WMN_scramble_72.jpg,imgJS/WMN_scramble_39.jpg,imgJS/WMN_scramble_38.jpg,imgJS/WMN_scramble_59.jpg,imgJS/WMN_scramble_1.jpg	999	999	rsvp_img_15	8	15	1	3	2	6	3	8	3	rsvp_flux	890	1315832	0.0-890.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	634.70500009134	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	8	15	1	3	2	6	3	8	3	html-keyboard-response	891	1316469	0.0-891.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	892	1316506	0.0-892.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	16	1	1	2	7	1	11	3	html-keyboard-response	893	1317510	0.0-893.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_26.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMN_41.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_27.jpg	999	999	rsvp_img_15	8	16	1	1	2	7	1	11	3	rsvp_flux	894	1318564	0.0-894.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	610.56499998085	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	8	16	1	1	2	7	1	11	3	html-keyboard-response	895	1319177	0.0-895.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	896	1319212	0.0-896.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	17	1	4	2	8	0	12	0	html-keyboard-response	897	1320215	0.0-897.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFF_scramble_2.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_18.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_11.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_24.jpg	999	999	rsvp_img_15	8	17	1	4	2	8	0	12	0	rsvp_flux	898	1321269	0.0-898.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	768.33500002977	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	8	17	1	4	2	8	0	12	0	html-keyboard-response	899	1322040	0.0-899.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	900	1322073	0.0-900.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	18	1	1	2	6	1	8	2	html-keyboard-response	901	1323077	0.0-901.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMF_scramble_25.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_10.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WFN_85.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_28.jpg	999	999	rsvp_img_15	8	18	1	1	2	6	1	8	2	rsvp_flux	902	1324130	0.0-902.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	650.47499991488	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	8	18	1	1	2	6	1	8	2	html-keyboard-response	903	1324784	0.0-903.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	904	1324817	0.0-904.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	19	1	2	2	5	0	7	3	html-keyboard-response	905	1325821	0.0-905.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_13.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WMN_10.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_9.jpg	999	999	rsvp_img_15	8	19	1	2	2	5	0	7	3	rsvp_flux	906	1326875	0.0-906.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	667.19499998726	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	8	19	1	2	2	5	0	7	3	html-keyboard-response	907	1327544	0.0-907.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	908	1327577	0.0-908.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	20	1	1	2	6	1	8	3	html-keyboard-response	909	1328581	0.0-909.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_23.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMN_55.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_14.jpg	999	999	rsvp_img_15	8	20	1	1	2	6	1	8	3	rsvp_flux	910	1329635	0.0-910.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	564.11999999546	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	8	20	1	1	2	6	1	8	3	html-keyboard-response	911	1330202	0.0-911.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	912	1330235	0.0-912.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	21	1	2	2	7	0	9	2	html-keyboard-response	913	1331240	0.0-913.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_21.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_25.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFN_23.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_15.jpg	999	999	rsvp_img_15	8	21	1	2	2	7	0	9	2	rsvp_flux	914	1332295	0.0-914.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	650.27500002179	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	8	21	1	2	2	7	0	9	2	html-keyboard-response	915	1332947	0.0-915.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	916	1332983	0.0-916.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	8	22	1	4	2	4	2	8	3	html-keyboard-response	917	1333987	0.0-917.0	27	14:13 26-5-2020	
