rt;stimulus;responses;key_press;test_part;blockNb;trialNb;condiEmoBlock;condiEmoTrial;condiRwd;posCritDist;distractor;posTarget;target;trial_type;trial_index;time_elapsed;internal_node_id;subject_id;date
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;997;930864;0.0-997.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;9;18;1;1;1;5;1;7;3;html-keyboard-response;998;931870;0.0-998.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_13.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMN_49.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF;999;999;rsvp_img_15;9;18;1;1;1;5;1;7;3;rsvp_flux;999;932925;0.0-999.0;8651065;06/05/2020 14:25
353.91000006348;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;9;18;1;1;1;5;1;7;3;html-keyboard-response;1000;933284;0.0-1000.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1001;933333;0.0-1001.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;9;19;1;3;1;4;3;6;3;html-keyboard-response;1002;934338;0.0-1002.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_46.jpg,imgJS/WMN_scramble_12.jpg,imgJS/WMN_scramble_28.jpg,imgJS/WMN_scramble_15.jpg,imgJS/WMN_23.jpg,imgJS/WMN_scramble_3.jpg,imgJS/WMN_38.jpg,imgJS/WMN_scramble_6.jpg,imgJS/WMN_scramble_83.jpg,imgJS/WMN_scramble_7.jpg,imgJS/WMN_s;999;999;rsvp_img_15;9;19;1;3;1;4;3;6;3;rsvp_flux;1003;935392;0.0-1003.0;8651065;06/05/2020 14:25
89.670000015758;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;9;19;1;3;1;4;3;6;3;html-keyboard-response;1004;935485;0.0-1004.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1005;935534;0.0-1005.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;9;20;1;3;1;7;1;11;0;html-keyboard-response;1006;936540;0.0-1006.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_21.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_29.jpg,img;999;999;rsvp_img_15;9;20;1;3;1;7;1;11;0;rsvp_flux;1007;937594;0.0-1007.0;8651065;06/05/2020 14:25
415.92499997932;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;9;20;1;3;1;7;1;11;0;html-keyboard-response;1008;938013;0.0-1008.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1009;938054;0.0-1009.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;9;21;1;2;1;8;0;10;3;html-keyboard-response;1010;939060;0.0-1010.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_8.jpg,imgJS/WFF_scramble_10.jpg,i;999;999;rsvp_img_15;9;21;1;2;1;8;0;10;3;rsvp_flux;1011;940116;0.0-1011.0;8651065;06/05/2020 14:25
808.84499999229;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;9;21;1;2;1;8;0;10;3;html-keyboard-response;1012;940929;0.0-1012.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1013;940933;0.0-1013.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;9;22;1;1;1;5;1;9;2;html-keyboard-response;1014;941975;0.0-1014.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_24.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WFN_43.jpg,imgJS/WMF_s;999;999;rsvp_img_15;9;22;1;1;1;5;1;9;2;rsvp_flux;1015;943029;0.0-1015.0;8651065;06/05/2020 14:25
411.68999997899;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;9;22;1;1;1;5;1;9;2;html-keyboard-response;1016;943444;0.0-1016.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1017;943488;0.0-1017.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;9;23;1;2;1;4;0;8;2;html-keyboard-response;1018;944493;0.0-1018.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_3.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFN_51.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_s;999;999;rsvp_img_15;9;23;1;2;1;4;0;8;2;rsvp_flux;1019;945547;0.0-1019.0;8651065;06/05/2020 14:25
488.71499998495;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;9;23;1;2;1;4;0;8;2;html-keyboard-response;1020;946039;0.0-1020.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1021;946079;0.0-1021.0;8651065;06/05/2020 14:25
999;instructions/instructionsDiapo/Slide9.jpg;999;999;instrCondi;10;999;NULL;NULL;2;999;999;999;999;image-keyboard-response;1022;948013;0.0-1022.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;0;1;1;2;8;1;10;3;html-keyboard-response;1023;949018;0.0-1023.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_26.jpg,imgJS/WMF_scramble_3.jpg,imgJ;999;999;rsvp_img_15;10;0;1;1;2;8;1;10;3;rsvp_flux;1024;950072;0.0-1024.0;8651065;06/05/2020 14:25
533.15499995369;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;10;0;1;1;2;8;1;10;3;html-keyboard-response;1025;950609;0.0-1025.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1026;950653;0.0-1026.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;1;1;4;2;4;0;6;0;html-keyboard-response;1027;951658;0.0-1027.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_27.jpg,imgJS/WFF_34.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_11.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WF;999;999;rsvp_img_15;10;1;1;4;2;4;0;6;0;rsvp_flux;1028;952713;0.0-1028.0;8651065;06/05/2020 14:25
679.95000001974;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;10;1;1;4;2;4;0;6;0;html-keyboard-response;1029;953397;0.0-1029.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1030;953440;0.0-1030.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;2;1;1;2;8;1;12;2;html-keyboard-response;1031;954445;0.0-1031.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_4.jpg,imgJS/WMF_scramble_23.jpg,img;999;999;rsvp_img_15;10;2;1;1;2;8;1;12;2;rsvp_flux;1032;955500;0.0-1032.0;8651065;06/05/2020 14:25
807.59999994189;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;10;2;1;1;2;8;1;12;2;html-keyboard-response;1033;956311;0.0-1033.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1034;956351;0.0-1034.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;3;1;3;2;4;3;8;3;html-keyboard-response;1035;957355;0.0-1035.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_9.jpg,imgJS/WMN_scramble_4.jpg,imgJS/WMN_scramble_38.jpg,imgJS/WMN_scramble_31.jpg,imgJS/WMN_43.jpg,imgJS/WMN_scramble_13.jpg,imgJS/WMN_scramble_48.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WMN_18.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMN_;999;999;rsvp_img_15;10;3;1;3;2;4;3;8;3;rsvp_flux;1036;958409;0.0-1036.0;8651065;06/05/2020 14:25
1375.8549999911;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;10;3;1;3;2;4;3;8;3;html-keyboard-response;1037;959788;0.0-1037.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1038;959827;0.0-1038.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;4;1;1;2;4;1;6;2;html-keyboard-response;1039;960831;0.0-1039.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_18.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WFN_1.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_sc;999;999;rsvp_img_15;10;4;1;1;2;4;1;6;2;rsvp_flux;1040;961886;0.0-1040.0;8651065;06/05/2020 14:25
922.7200000314;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;10;4;1;1;2;4;1;6;2;html-keyboard-response;1041;962812;0.0-1041.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1042;962851;0.0-1042.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;5;1;2;2;8;0;10;2;html-keyboard-response;1043;963857;0.0-1043.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_21.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_28.jpg,imgJS/WFF_scramble_5.jpg,i;999;999;rsvp_img_15;10;5;1;2;2;8;0;10;2;rsvp_flux;1044;964912;0.0-1044.0;8651065;06/05/2020 14:25
695.30500005931;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;10;5;1;2;2;8;0;10;2;html-keyboard-response;1045;965611;0.0-1045.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1046;965654;0.0-1046.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;6;1;4;2;6;2;10;3;html-keyboard-response;1047;966659;0.0-1047.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_66.jpg,imgJS/WFN_scramble_3.jpg,imgJS/WFN_scramble_8.jpg,imgJS/WFN_scramble_23.jpg,imgJS/WFN_scramble_52.jpg,imgJS/WFN_scramble_29.jpg,imgJS/WFN_38.jpg,imgJS/WFN_scramble_56.jpg,imgJS/WFN_scramble_56.jpg,imgJS/WFN_scramble_64.jpg,i;999;999;rsvp_img_15;10;6;1;4;2;6;2;10;3;rsvp_flux;1048;967715;0.0-1048.0;8651065;06/05/2020 14:25
560.33000000753;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;10;6;1;4;2;6;2;10;3;html-keyboard-response;1049;968279;0.0-1049.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1050;968334;0.0-1050.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;7;1;1;2;4;1;6;2;html-keyboard-response;1051;969340;0.0-1051.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_6.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WFN_29.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scra;999;999;rsvp_img_15;10;7;1;1;2;4;1;6;2;rsvp_flux;1052;970394;0.0-1052.0;8651065;06/05/2020 14:25
732.12500009686;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;10;7;1;1;2;4;1;6;2;html-keyboard-response;1053;971130;0.0-1053.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1054;971170;0.0-1054.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;8;1;2;2;6;0;8;2;html-keyboard-response;1055;972175;0.0-1055.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_34.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFN_29.jpg,imgJS/WFF_scramble_21.jpg,imgJS/WFF;999;999;rsvp_img_15;10;8;1;2;2;6;0;8;2;rsvp_flux;1056;973229;0.0-1056.0;8651065;06/05/2020 14:25
372.62499995995;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;10;8;1;2;2;6;0;8;2;html-keyboard-response;1057;973605;0.0-1057.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1058;973645;0.0-1058.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;9;1;1;2;4;1;6;2;html-keyboard-response;1059;974649;0.0-1059.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_29.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WFN_77.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_;999;999;rsvp_img_15;10;9;1;1;2;4;1;6;2;rsvp_flux;1060;975704;0.0-1060.0;8651065;06/05/2020 14:25
330.59999998659;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;10;9;1;1;2;4;1;6;2;html-keyboard-response;1061;976037;0.0-1061.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1062;976077;0.0-1062.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;10;1;2;2;8;0;12;2;html-keyboard-response;1063;977082;0.0-1063.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_15.jpg,imgJS/WFF_scramble_26.jpg,;999;999;rsvp_img_15;10;10;1;2;2;8;0;12;2;rsvp_flux;1064;978138;0.0-1064.0;8651065;06/05/2020 14:25
762.31500005815;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;10;10;1;2;2;8;0;12;2;html-keyboard-response;1065;978903;0.0-1065.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1066;978944;0.0-1066.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;11;1;4;2;4;2;8;2;html-keyboard-response;1067;979949;0.0-1067.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_11.jpg,imgJS/WFN_scramble_81.jpg,imgJS/WFN_scramble_70.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WFN_62.jpg,imgJS/WFN_scramble_56.jpg,imgJS/WFN_scramble_12.jpg,imgJS/WFN_scramble_18.jpg,imgJS/WFN_7.jpg,imgJS/WFN_scramble_79.jpg,imgJS/WFN;999;999;rsvp_img_15;10;11;1;4;2;4;2;8;2;rsvp_flux;1068;981003;0.0-1068.0;8651065;06/05/2020 14:25
784.76999991108;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;10;11;1;4;2;4;2;8;2;html-keyboard-response;1069;981791;0.0-1069.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1070;981838;0.0-1070.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;12;1;2;2;4;0;6;3;html-keyboard-response;1071;982845;0.0-1071.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_21.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WMN_46.jpg,imgJS/WFF_scramble_20.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WFF_s;999;999;rsvp_img_15;10;12;1;2;2;4;0;6;3;rsvp_flux;1072;983899;0.0-1072.0;8651065;06/05/2020 14:25
329.92499996908;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;10;12;1;2;2;4;0;6;3;html-keyboard-response;1073;984232;0.0-1073.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1074;984271;0.0-1074.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;13;1;3;2;7;3;9;3;html-keyboard-response;1075;985275;0.0-1075.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_53.jpg,imgJS/WMN_scramble_53.jpg,imgJS/WMN_scramble_18.jpg,imgJS/WMN_scramble_23.jpg,imgJS/WMN_scramble_87.jpg,imgJS/WMN_scramble_29.jpg,imgJS/WMN_scramble_22.jpg,imgJS/WMN_11.jpg,imgJS/WMN_scramble_34.jpg,imgJS/WMN_90.jpg,imgJS/WM;999;999;rsvp_img_15;10;13;1;3;2;7;3;9;3;rsvp_flux;1076;986330;0.0-1076.0;8651065;06/05/2020 14:25
769.04499996454;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;10;13;1;3;2;7;3;9;3;html-keyboard-response;1077;987104;0.0-1077.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1078;987147;0.0-1078.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;14;1;3;2;8;3;10;2;html-keyboard-response;1079;988152;0.0-1079.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_62.jpg,imgJS/WMN_scramble_83.jpg,imgJS/WMN_scramble_40.jpg,imgJS/WMN_scramble_9.jpg,imgJS/WMN_scramble_85.jpg,imgJS/WMN_scramble_45.jpg,imgJS/WMN_scramble_47.jpg,imgJS/WMN_scramble_67.jpg,imgJS/WMN_20.jpg,imgJS/WMN_scramble_23.jpg,;999;999;rsvp_img_15;10;14;1;3;2;8;3;10;2;rsvp_flux;1080;989207;0.0-1080.0;8651065;06/05/2020 14:25
385.4149999097;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;10;14;1;3;2;8;3;10;2;html-keyboard-response;1081;989595;0.0-1081.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1082;989641;0.0-1082.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;15;1;1;2;4;1;8;3;html-keyboard-response;1083;990646;0.0-1083.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_9.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMN_36.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_sc;999;999;rsvp_img_15;10;15;1;1;2;4;1;8;3;rsvp_flux;1084;991701;0.0-1084.0;8651065;06/05/2020 14:25
937.92000005487;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;10;15;1;1;2;4;1;8;3;html-keyboard-response;1085;992642;0.0-1085.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1086;992685;0.0-1086.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;16;1;2;2;8;0;10;2;html-keyboard-response;1087;993689;0.0-1087.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_11.jpg,imgJS/WFF_scramble_7.jpg,im;999;999;rsvp_img_15;10;16;1;2;2;8;0;10;2;rsvp_flux;1088;994743;0.0-1088.0;8651065;06/05/2020 14:25
760.5250000488;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;10;16;1;2;2;8;0;10;2;html-keyboard-response;1089;995507;0.0-1089.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1090;995548;0.0-1090.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;17;1;1;2;6;1;8;3;html-keyboard-response;1091;996554;0.0-1091.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_8.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMN_83.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_;999;999;rsvp_img_15;10;17;1;1;2;6;1;8;3;rsvp_flux;1092;997609;0.0-1092.0;8651065;06/05/2020 14:25
756.80999993347;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;10;17;1;1;2;6;1;8;3;html-keyboard-response;1093;998371;0.0-1093.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1094;998411;0.0-1094.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;10;18;1;2;2;8;0;10;2;html-keyboard-response;1095;999416;0.0-1095.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_21.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_21.jpg,imgJS/WFF_scramble_14.jpg,;999;999;rsvp_img_15;10;18;1;2;2;8;0;10;2;rsvp_flux;1096;1000471;0.0-1096.0;8651065;06/05/2020 14:25
773.20499997586;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;10;18;1;2;2;8;0;10;2;html-keyboard-response;1097;1001247;0.0-1097.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1098;1001286;0.0-1098.0;8651065;06/05/2020 14:25
